Gold Pride|12.0
PSY-Frame|6.0
Book of|5.0
Kashtira|4.0
Therion|4.0
Horus|3.0
Rose Dragon|3.0
Artifact|1.0
Contact|1.0
Goblin|1.0
Harpie|1.0
Tri-Brigade|1.0
Virtual World|1.0
