Adventurer Token|9
Tearlaments|9
Bystial|8
Machine|6
Goblin|4
Brave Token|4
Counter|3
Spright|3
Danger!|2
Phantom Knights|2
Skull Servant|1
Eldlich|1
Dragon|1
Kashtira|1
Superheavy Samurai|1
Destiny HERO|1
Virtual World|1
Therion|1
Centur-Ion|1
Scareclaw|1
