Ryzeal|70
Maliss|41
Tenpai Dragon|23
Atlantean|9
Mitsurugi|6
Snake-Eye|3
Memento|2
Labrynth|2
Voiceless Voice|2
Blue-Eyes|2
Orcust|2
Gem-|1
Fiendsmith|1
Fire King|1
Ritual Beast|1
Salamangreat|1
Crystron|1
