Ryzeal|133
Maliss|99
Tenpai Dragon|71
Atlantean|32
Snake-Eye|21
Mitsurugi|10
Memento|7
Fire King|6
Labrynth|6
Blue-Eyes|6
Yummy|4
Fiendsmith|4
Orcust|4
Dragon Tail|3
Voiceless Voice|2
Rescue-ACE|2
Runick|2
K9|2
Ritual Beast|1
Sinful Spoils|1
Xyz|1
Gem-|1
Crystron|1
Centur-Ion|1
Yubel|1
Salamangreat|1
