Sunseed|69.0
Therion|59.0
Aroma|28.0
Ragnaraika|18.0
Book of|8.0
Sunvine|7.0
Greed|3.0
Forbidden|2.0
Harpie|2.0
PSY-Frame|2.0
D.D.|1.0
Naturia|1.0
