Sangen|186.0
Harpie|74.0
Mulcharmy|55.0
Bystial|34.0
Forbidden|12.0
Kashtira|7.0
Greed|5.0
Fiendsmith|4.0
PSY-Frame|4.0
Koa'ki Meiru|1.0
