Tearlaments|100
Purrely|24
Dogmatika|9
Silenforc|8
Voiceless Voice|7
Invoked|5
Branded|5
Counter|4
PSY-Frame|3
Danger!|3
Dark World|2
Dinosaur|1
Destiny HERO|1
Spright|1
Kaiju|1
Dragon Tail|1
