Snake-Eye|23.0
Fiendsmith|12.0
Sinful Spoils|11.0
Diabellstar|7.0
Bystial|7.0
Kashtira|3.0
Forbidden|3.0
Junk|3.0
Greed|2.0
Runick|1.0
Tearlaments|1.0
Book of|1.0
PSY-Frame|1.0
Noble Knight|1.0
Mulcharmy|1.0
Horus|1.0
Therion|1.0
