Snake-Eye|20.0
Horus|13.0
Void|12.0
Forbidden|9.0
Harpie|4.0
"""C"""|3.0
Greed|3.0
PSY-Frame|2.0
Unchained|2.0
Chimera|1.0
Mayakashi|1.0
Sinful Spoils|1.0
Toy|1.0
