Goblin|27.0
Fiendsmith|11.0
Bystial|7.0
Fusion|4.0
Greed|4.0
Mulcharmy|3.0
Trap Monster|3.0
Book of|2.0
Forbidden|2.0
Fabled|1.0
Harpie|1.0
Unchained|1.0
